RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1032445,2016292051,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/13/16,8/13/16,8/13/16,45XX BLOCK OF ROOSEVELT WY NE,U,U2,5200.5009,-122.3174515,47.66220093,"(47.662200928, -122.317451477)"
1032446,2016303163,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/22/16,8/21/16,8/22/16,85XX BLOCK OF GREENWOOD AV N,J,J1,1701.1004,-122.3553085,47.69150543,"(47.691505432, -122.355308533)"
1032450,2016278450,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/3/16,8/3/16,,8XX BLOCK OF 5 AV N,Q,Q3,6700.2026,-122.3475571,47.62672043,"(47.626720428, -122.347557068)"
1032452,2016304363,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/23/16,8/23/16,,6XX BLOCK OF 5 AV,K,K1,8500.1024,-122.3295136,47.6040535,"(47.604053497, -122.32951355)"
1032458,2016314574,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/30/16,8/30/16,8/30/16,70XX BLOCK OF 15 AV NW,J,J2,3000.4019,-122.37677,47.68045425,"(47.680454254, -122.37677002)"
1032459,2016314446,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/30/16,8/15/16,8/19/16,45XX BLOCK OF BURKE AV N,B,B3,5100.1023,-122.3351746,47.66174698,"(47.661746979, -122.335174561)"
1032461,2016316498,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/1/16,9/1/16,,56XX BLOCK OF 4 AV S,O,O2,10900.205,-122.3295593,47.55228043,"(47.552280426, -122.329559326)"
1032463,2016316224,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/31/16,8/31/16,,2XX BLOCK OF JAMES ST,K,K1,8100.204,-122.3319626,47.60253906,"(47.602539063, -122.331962585)"
1032468,2016314176,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/30/16,8/25/16,8/30/16,2XX BLOCK OF N 67 ST,J,J2,3500.1006,-122.3558731,47.67778015,"(47.677780151, -122.355873108)"
1032680,2016325037,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/7/16,9/6/16,9/7/16,14XX BLOCK OF NW 60 ST,B,B1,3300.3018,-122.3748932,47.67235947,"(47.672359467, -122.374893188)"
1032691,2016326866,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/9/16,4/20/16,4/27/16,34XX BLOCK OF 37 AV W,Q,Q1,5600.1,-122.4046783,47.65135956,"(47.651359558, -122.404678345)"
1032695,2016325827,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/8/16,9/7/16,9/8/16,117XX BLOCK OF MERIDIAN AV N,N,N2,600.4004,-122.3340988,47.71501541,"(47.715015411, -122.334098816)"
1032477,2016310859,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/27/16,8/27/16,,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.3246155,47.70860291,"(47.708602905, -122.324615479)"
1032478,2016316373,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/1/16,8/31/16,8/31/16,59XX BLOCK OF 47 AV SW,W,W2,10600.5021,-122.3924561,47.54944229,"(47.549442291, -122.392456055)"
1032479,2016316222,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/31/16,8/31/16,,10XX BLOCK OF E LYNN ST,C,C1,6500.1004,-122.3195343,47.63954926,"(47.639549255, -122.319534302)"
1032480,2016315697,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/31/16,8/31/16,,40XX BLOCK OF 13 AV W,Q,Q2,5900.1004,-122.3735733,47.65582275,"(47.655822754, -122.373573303)"
1032482,2016219184,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,6/20/16,6/20/16,,10XX BLOCK OF THOMAS ST,D,D3,7300.3011,-122.3365097,47.62086487,"(47.620864868, -122.336509705)"
1032484,2016316542,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/1/16,8/30/16,,6XX BLOCK OF 14 AV E,C,C1,6500.3015,-122.3146286,47.6247673,"(47.624767303, -122.314628601)"
1032487,2016314440,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/30/16,8/30/16,8/30/16,26XX BLOCK OF PERKINS LN W,Q,Q1,5600.2011,-122.4163818,47.64655304,"(47.64655304, -122.416381836)"
1032488,2016313353,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/29/16,8/29/16,,47XX BLOCK OF 40 AV SW,W,W2,10500.4006,-122.3828354,47.56018829,"(47.560188293, -122.382835388)"
1032491,2016292187,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/13/16,8/12/16,8/13/16,15XX BLOCK OF 5 AV,M,M3,8100.2005,-122.3360291,47.61117554,"(47.611175537, -122.336029053)"
1032717,2016325745,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/8/16,9/8/16,9/8/16,3XX BLOCK OF 1 AV N,Q,Q3,7100.2012,-122.3554306,47.621521,"(47.621520996, -122.355430603)"
1032719,2016326685,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/9/16,9/8/16,9/9/16,38XX BLOCK OF BEACON AV S,R,R1,10001.2,-122.3064728,47.56643295,"(47.566432953, -122.306472778)"
1032730,2016324839,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,8/31/16,8/31/16,21XX BLOCK OF N 120 ST,N,N2,600.4,-122.3327866,47.7159195,"(47.715919495, -122.33278656)"
1032499,2016314449,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/30/16,8/25/16,,9XX BLOCK OF DEXTER AV N,D,D2,6700.1004,-122.3423157,47.62842941,"(47.628429413, -122.342315674)"
1032500,2016314762,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/30/16,8/30/16,,62XX BLOCK OF ROOSEVELT WY NE,U,U1,4400.2011,-122.3173599,47.6737442,"(47.673744202, -122.317359924)"
1032501,2016317019,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/1/16,9/1/16,,46XX BLOCK OF E MARGINAL WY S,O,O2,9300.3188,-122.3394394,47.56132126,"(47.561321259, -122.339439392)"
1032503,2016283669,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/6/16,6/6/16,8/6/16,40XX BLOCK OF BURTON PL W,Q,Q1,5801.3001,-122.388443,47.65616608,"(47.656166077, -122.388442993)"
1032505,2016294550,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/15/16,8/15/16,8/15/16,29XX BLOCK OF EASTLAKE AV E,D,D3,6100.3017,-122.323967,47.64809799,"(47.648097992, -122.32396698)"
1032506,2016294569,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/15/16,8/15/16,,17XX BLOCK OF S JACKSON ST,G,G3,9000.2019,-122.3096237,47.59923554,"(47.599235535, -122.309623718)"
1032510,2016317043,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/1/16,9/1/16,9/1/16,28XX BLOCK OF 18 AV S,R,R1,10002.201,-122.3093109,47.57829666,"(47.578296661, -122.309310913)"
1032511,2016317175,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/1/16,9/1/16,,2XX BLOCK OF 30 AV E,C,C3,7700.1016,-122.2934647,47.62074661,"(47.620746613, -122.293464661)"
1032514,2016294907,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/15/16,8/2/16,8/6/16,10XX BLOCK OF W RUFFNER ST,Q,Q2,5900.1033,-122.370842,47.6522522,"(47.652252197, -122.37084198)"
1032517,2016308934,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/26/16,8/26/16,8/26/16,3XX BLOCK OF E THOMAS ST,E,E1,7402.1005,-122.3272171,47.62083054,"(47.620830536, -122.327217102)"
1032518,2016319399,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/3/16,9/3/16,,22XX BLOCK OF NE 88 ST,U,U1,2100.3008,-122.3050156,47.69210815,"(47.692108154, -122.305015564)"
1032520,2016323879,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/6/16,9/6/16,,5XX BLOCK OF WALL ST,D,D2,7200.2008,-122.3448792,47.61768723,"(47.617687225, -122.34487915)"
1032521,2016313957,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/30/16,8/29/16,8/29/16,48XX BLOCK OF 21 AV SW,F,F1,10800.3009,-122.3601685,47.55838394,"(47.558383942, -122.360168457)"
1032737,2016325643,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,9/8/16,8/2/16,8/31/16,11XX BLOCK OF WESTERN AV,K,K1,8100.1024,-122.3383255,47.6053009,"(47.605300903, -122.3383255)"
1032751,2016325698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/8/16,9/7/16,9/7/16,40XX BLOCK OF 37 AV S,R,R3,10100.5031,-122.2861176,47.56704712,"(47.567047119, -122.286117554)"
1032755,2016323648,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/6/16,9/6/16,,83XX BLOCK OF 32 AV NW,J,J2,3100.5011,-122.3983231,47.68865585,"(47.688655853, -122.398323059)"
1032526,2016290603,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/12/16,8/12/16,,53XX BLOCK OF 15 AV NW,B,B1,4700.2005,-122.3762131,47.66752625,"(47.667526245, -122.376213074)"
1032527,2016290751,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/12/16,8/8/16,8/12/16,113XX BLOCK OF 3 AV NE,L,L2,1200.4001,-122.3260193,47.71092606,"(47.710926056, -122.326019287)"
1032533,2016292030,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/13/16,8/12/16,8/12/16,15XX BLOCK OF 7 AV,M,M2,8200.1006,-122.3338089,47.61210251,"(47.612102509, -122.333808899)"
1032534,2016292118,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/13/16,8/13/16,8/13/16,9XX BLOCK OF 17 AV E,C,C1,6400.2007,-122.3099518,47.62777329,"(47.627773285, -122.309951782)"
1032535,2016292094,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/13/16,8/13/16,,34XX BLOCK OF COLORADO AV S,O,O1,9300.3048,-122.3367844,47.57271195,"(47.572711945, -122.336784363)"
1032538,2016312210,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/28/16,8/28/16,8/28/16,14XX BLOCK OF 3 AV,M,M3,8100.2015,-122.3373413,47.60925293,"(47.60925293, -122.337341309)"
1032539,2016283877,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/6/16,8/6/16,8/6/16,82XX BLOCK OF GREENWOOD AV N,J,J2,2900.1008,-122.3553009,47.68875122,"(47.688751221, -122.355300903)"
1032540,2016292214,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/13/16,8/13/16,,49XX BLOCK OF RAINIER AV S,R,R3,10300.5008,-122.2848358,47.55744553,"(47.557445526, -122.284835815)"
1032541,2016292165,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/13/16,8/13/16,,10XX BLOCK OF MINOR AV,E,E3,8300.1005,-122.3243561,47.61016083,"(47.610160828, -122.324356079)"
1032542,2016302412,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/21/16,8/20/16,8/21/16,68XX BLOCK OF OSWEGO PL NE,J,J3,3600.4,-122.323082,47.67853546,"(47.678535461, -122.32308197)"
1032544,2016294615,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/15/16,8/12/16,8/15/16,47XX BLOCK OF COLORADO AV S,O,O2,9300.3187,-122.336792,47.56159973,"(47.561599731, -122.336791992)"
1032546,2016278668,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/3/16,8/2/16,8/3/16,18XX BLOCK OF 5 AV W,Q,Q2,6900.1011,-122.3636703,47.63534927,"(47.635349274, -122.363670349)"
1032548,2016294779,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/15/16,8/14/16,8/15/16,6XX BLOCK OF 24 AV E,C,C2,7700.2004,-122.3011475,47.62478638,"(47.624786377, -122.301147461)"
1032763,2016316546,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,9/1/16,9/1/16,,3XX BLOCK OF PINE ST,M,M2,8100.2002,-122.33815,47.61097336,"(47.610973358, -122.338150024)"
1032764,2016303067,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/22/16,8/22/16,,103XX BLOCK OF INTERLAKE AV N,N,N3,1300.1006,-122.3406372,47.70413971,"(47.704139709, -122.340637207)"
1032770,2016324989,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/7/16,8/24/16,8/26/16,19XX BLOCK OF WESTLAKE AV,M,M2,7300.3027,-122.3376541,47.61438751,"(47.614387512, -122.337654114)"
1032771,2016325072,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/7/16,9/6/16,9/7/16,24XX BLOCK OF NW 61 ST,B,B1,3200.2005,-122.3888626,47.67310333,"(47.673103333, -122.38886261)"
1032778,2016326925,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/9/16,9/8/16,,23XX BLOCK OF S ORCAS ST,S,S1,10402.3012,-122.3030548,47.55105972,"(47.551059723, -122.30305481)"
1032780,2016326951,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/9/16,8/26/16,9/8/16,7XX BLOCK OF E ROY ST,E,E1,7401.2001,-122.3227081,47.62511826,"(47.625118256, -122.32270813)"
1032549,2016306082,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/24/16,8/21/16,8/22/16,16XX BLOCK OF BELMONT AV,E,E1,8400.1002,-122.3244781,47.61578751,"(47.615787506, -122.324478149)"
1032557,2016310033,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/27/16,8/26/16,8/27/16,29XX BLOCK OF W HAYES ST,Q,Q1,5600.5038,-122.3949814,47.63447952,"(47.634479523, -122.394981384)"
1032558,2016291791,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/12/16,8/12/16,,68XX BLOCK OF 50 AV NE,U,U3,3900.2007,-122.2742767,47.6784935,"(47.6784935, -122.274276733)"
1032559,2016292250,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,8/13/16,8/12/16,8/13/16,22XX BLOCK OF WESTLAKE AV,D,D2,7300.302,-122.3384399,47.61824417,"(47.618244171, -122.338439941)"
1032560,2016294668,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/15/16,8/12/16,8/15/16,1XX BLOCK OF HARVARD AV E,E,E1,7402.101,-122.322197,47.6193161,"(47.619316101, -122.32219696)"
1032794,2016316278,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/31/16,8/31/16,,42XX BLOCK OF BROOKLYN AV NE,U,U2,5301.3007,-122.3143463,47.65906906,"(47.659069061, -122.314346313)"
1032805,2016325391,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/8/16,9/8/16,9/8/16,110XX BLOCK OF LAKE CITY WY NE,L,L3,1100.1015,-122.3009872,47.70943832,"(47.709438324, -122.300987244)"
1032576,2016314220,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/30/16,8/30/16,,16XX BLOCK OF 4 AV,M,M2,8100.2002,-122.3380508,47.61170578,"(47.61170578, -122.338050842)"
1032579,2016280646,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/4/16,8/4/16,,71XX BLOCK OF S 115 ST,S,S3,11900.202,-122.2447357,47.4996872,"(47.499687195, -122.244735718)"
1032582,2016288815,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/10/16,8/10/16,,5XX BLOCK OF W COMSTOCK ST,Q,Q2,6900.3012,-122.3637695,47.63046646,"(47.630466461, -122.363769531)"
1032583,2016289023,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/11/16,8/11/16,,5XX BLOCK OF 16 AV E,C,C1,7600.1008,-122.3113327,47.62384796,"(47.623847961, -122.311332703)"
1032587,2016303648,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/22/16,8/22/16,,2XX BLOCK OF BELMONT AV E,E,E1,7402.1003,-122.3240128,47.6202507,"(47.620250702, -122.324012756)"
1032588,2016307136,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/25/16,8/25/16,8/25/16,36XX BLOCK OF WOODLAND PARK AV N,B,B3,5400.3004,-122.3440094,47.65162659,"(47.651626587, -122.344009399)"
1032590,2016313516,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/16,8/12/16,8/22/16,4XX BLOCK OF 24 AV E,C,C2,7700.2007,-122.3011627,47.6235199,"(47.623519897, -122.30116272)"
1032592,2016299414,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/18/16,8/17/16,8/17/16,4XX BLOCK OF 11 AV,G,G1,8600.2015,-122.3181076,47.60570145,"(47.605701447, -122.318107605)"
1032593,2016301000,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/20/16,8/20/16,,73XX BLOCK OF E GREEN LAKE DR N,J,J3,4600.1001,-122.3270798,47.6814003,"(47.681400299, -122.327079773)"
1032811,2016323723,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/7/16,9/6/16,,29XX BLOCK OF NE BLAKELEY ST,U,U3,4301.1006,-122.2961502,47.66555786,"(47.665557861, -122.296150208)"
1032814,2016325372,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,9/8/16,9/8/16,,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.3696899,47.66146851,"(47.661468506, -122.369689941)"
1032815,2016324549,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/7/16,9/7/16,,41XX BLOCK OF 12 AV NE,U,U2,5301.4003,-122.3155365,47.65760422,"(47.657604218, -122.315536499)"
1032816,2016324796,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/7/16,9/7/16,9/7/16,13XX BLOCK OF LAKEVIEW BV E,C,C1,6600.101,-122.3238144,47.63207245,"(47.632072449, -122.323814392)"
1032817,2016324663,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/7/16,9/3/16,9/5/16,9XX BLOCK OF NE 43 ST,U,U2,5200.5008,-122.3182678,47.65945816,"(47.65945816, -122.318267822)"
1032818,2016324121,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,9/7/16,9/7/16,,22XX BLOCK OF NW 61 ST,B,B1,3300.4011,-122.3861618,47.67309952,"(47.673099518, -122.386161804)"
1032836,2016316667,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/1/16,9/1/16,,86XX BLOCK OF ROOSEVELT WY NE,L,L2,1900.2016,-122.3176117,47.69173431,"(47.691734314, -122.317611694)"
1032605,2016323464,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/6/16,9/3/16,9/4/16,23XX BLOCK OF 32 AV S,R,R2,9500.1071,-122.2919235,47.58173752,"(47.581737518, -122.291923523)"
1032613,2016323513,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/6/16,9/6/16,9/6/16,143XX BLOCK OF 32 AV NE,L,L1,100.4001,-122.2938232,47.73286057,"(47.732860565, -122.293823242)"
1032619,2016324632,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/7/16,9/7/16,9/7/16,88XX BLOCK OF 22 AV SW,F,F2,11402.1005,-122.3618317,47.52377319,"(47.523773193, -122.361831665)"
1032620,2016314588,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/30/16,8/26/16,8/30/16,5XX BLOCK OF S CLOVERDALE ST,F,F3,11200.1014,-122.3268967,47.52647781,"(47.526477814, -122.326896667)"
1032838,2016317072,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/1/16,9/1/16,9/1/16,3XX BLOCK OF BELMONT AV E,E,E1,7401.4004,-122.3240204,47.62141419,"(47.621414185, -122.324020386)"
1032842,2016325740,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/8/16,9/8/16,,30XX BLOCK OF NE 140 ST,L,L1,100.4002,-122.2951431,47.73014069,"(47.730140686, -122.295143127)"
1032843,2016325619,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/8/16,9/7/16,9/8/16,26XX BLOCK OF SW THISTLE ST,F,F2,11401.1006,-122.3665314,47.52828217,"(47.528282166, -122.366531372)"
1032844,2016325022,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,9/7/16,9/7/16,117XX BLOCK OF PHINNEY AV N,N,N1,402.3002,-122.3542023,47.71506119,"(47.715061188, -122.354202271)"
1032845,2016325080,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/8/16,9/4/16,9/5/16,6XX BLOCK OF NE 40 ST,U,U2,5200.2009,-122.321373,47.65589142,"(47.655891418, -122.321372986)"
1032846,2016325232,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/8/16,9/8/16,,57XX BLOCK OF NE 61 ST,U,U3,4100.1013,-122.2648392,47.67283249,"(47.672832489, -122.264839172)"
1032847,2016324643,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/7/16,9/6/16,9/7/16,47XX BLOCK OF 42 AV SW,W,W2,10500.4004,-122.3854828,47.56021118,"(47.560211182, -122.385482788)"
1032852,2016323708,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/6/16,9/6/16,,8XX BLOCK OF HIAWATHA PL S,G,G3,9400.2003,-122.3096695,47.59515381,"(47.595153809, -122.309669495)"
1032858,2016327064,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/9/16,9/8/16,,23XX BLOCK OF S ORCAS ST,S,S1,10402.3012,-122.3030548,47.55105972,"(47.551059723, -122.30305481)"
1032859,2016315436,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/31/16,8/26/16,8/30/16,120XX BLOCK OF 25 AV NE,L,L1,700.2002,-122.3018188,47.71659851,"(47.716598511, -122.301818848)"
1032634,2016325430,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/8/16,9/8/16,,143XX BLOCK OF 15 AV NE,L,L1,200.3,-122.3127365,47.73303986,"(47.733039856, -122.312736511)"
1032638,2016324044,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/7/16,9/7/16,,10XX BLOCK OF NE 55 ST,U,U1,4400.2027,-122.3168259,47.66857529,"(47.668575287, -122.316825867)"
1032639,2016324241,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/7/16,9/6/16,9/7/16,45XX BLOCK OF 11 AV NE,U,U2,5301.2006,-122.3165283,47.66220474,"(47.662204742, -122.31652832)"
1032649,2016324406,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,9/7/16,,36XX BLOCK OF 33 AV S,R,R2,10100.4001,-122.291008,47.57075882,"(47.57075882, -122.291007996)"
1032650,2016324619,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,9/6/16,9/6/16,23XX BLOCK OF NW 98 ST,J,J1,1600.2013,-122.3864288,47.70046234,"(47.700462341, -122.386428833)"
1032651,2016324782,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,9/5/16,9/7/16,18XX BLOCK OF TERRY AV,D,D2,7300.2023,-122.3329391,47.61588287,"(47.615882874, -122.332939148)"
1032870,2016326302,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/8/16,9/6/16,9/8/16,90XX BLOCK OF 11 AV SW,F,F3,11300.3012,-122.3492661,47.52191162,"(47.521911621, -122.349266052)"
1032872,2016314730,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/30/16,8/30/16,,77XX BLOCK OF 14 AV SW,F,F3,11300.5003,-122.3527603,47.53274536,"(47.532745361, -122.352760315)"
1032875,2016325296,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/7/16,9/7/16,9/7/16,43XX BLOCK OF NE 58 ST,U,U3,4200.2009,-122.2808228,47.67119598,"(47.671195984, -122.280822754)"
1032876,2016325525,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/8/16,9/2/16,9/7/16,4XX BLOCK OF NE RAVENNA BV,J,J3,3600.4001,-122.3241653,47.67834091,"(47.678340912, -122.324165344)"
1032894,2016326152,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/8/16,9/8/16,,56XX BLOCK OF 21 AV SW,F,F1,10800.3016,-122.3599548,47.5519371,"(47.551937103, -122.359954834)"
1032896,2016326294,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/8/16,9/8/16,9/8/16,21XX BLOCK OF N 120 ST,N,N2,600.4004,-122.3327866,47.7159195,"(47.715919495, -122.33278656)"
1032901,2016324903,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,9/7/16,,12XX BLOCK OF REPUBLICAN ST,D,D3,7300.1015,-122.3310776,47.62312317,"(47.623123169, -122.331077576)"
1032914,2016315538,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/31/16,8/16/16,8/25/16,16XX BLOCK OF 43 AV E,C,C3,6300.2002,-122.277153,47.63394928,"(47.63394928, -122.277153015)"
1032921,2016326067,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/8/16,8/31/16,,69XX BLOCK OF 37 AV S,S,S1,11001.2006,-122.2861862,47.5397644,"(47.539764404, -122.286186218)"
1032928,2016315952,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/31/16,8/31/16,8/31/16,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.3359299,47.61190414,"(47.611904144, -122.335929871)"
1032933,2016325174,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/7/16,9/7/16,,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.3310852,47.60241318,"(47.602413177, -122.331085205)"
1032942,2016319221,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/3/16,9/3/16,,15XX BLOCK OF PIKE PL,M,M1,8100.3005,-122.3406296,47.60872269,"(47.608722687, -122.340629578)"
1032656,2016324758,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,9/7/16,9/7/16,9/7/16,14XX BLOCK OF E HARRISON ST,C,C1,7500.1005,-122.3131485,47.62194824,"(47.621948242, -122.313148499)"
1032657,2016324292,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,9/7/16,9/6/16,9/7/16,133XX BLOCK OF 12 AV NE,L,L1,200.5,-122.3153839,47.72576904,"(47.725769043, -122.315383911)"
1032666,2016324296,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,9/7/16,8/29/16,8/29/16,10XX BLOCK OF NE 50 ST,U,U1,4400.4005,-122.3168716,47.66493225,"(47.664932251, -122.316871643)"
